xml,replicate,dataset,ntaxa,nsites,npatterns,npartitions,ncalibrations,nspecies,pgaps,nchar,dated,NJtree.height,partition.model,treeclock.model,site.model,site.heterogeneity.model,branch.model,tree.model,search.mode,TopologyPOEM.dim,TopologyPOEM.weight,TopologyPOEM.min.ESS.hr,NodeHeightPOEM.dim,NodeHeightPOEM.weight,NodeHeightPOEM.min.ESS.hr,SiteModelPOEM.dim,SiteModelPOEM.weight,SiteModelPOEM.min.ESS.hr,ClockModelRatePOEM.dim,ClockModelRatePOEM.weight,ClockModelRatePOEM.min.ESS.hr,ClockModelSDPOEM.dim,ClockModelSDPOEM.weight,ClockModelSDPOEM.min.ESS.hr,SpeciesTreePriorPOEM.dim,SpeciesTreePriorPOEM.weight,SpeciesTreePriorPOEM.min.ESS.hr,ESS.mean.hr,ESS.sd.hr,ESS.cov.hr,nstates,runtime.smooth.hr,runtime.raw.hr,TopologyPOEM.weight.d,TopologyPOEM.min.ESS.m,TopologyPOEM.min.ESS.p,NodeHeightPOEM.weight.d,NodeHeightPOEM.min.ESS.m,NodeHeightPOEM.min.ESS.p,SiteModelPOEM.weight.d,SiteModelPOEM.min.ESS.m,SiteModelPOEM.min.ESS.p,ClockModelRatePOEM.weight.d,ClockModelRatePOEM.min.ESS.m,ClockModelRatePOEM.min.ESS.p,ClockModelSDPOEM.weight.d,ClockModelSDPOEM.min.ESS.m,ClockModelSDPOEM.min.ESS.p,SpeciesTreePriorPOEM.weight.d,SpeciesTreePriorPOEM.min.ESS.m,SpeciesTreePriorPOEM.min.ESS.p,ESS.mean.m,ESS.sd.m,ESS.cov.m,runtime.smooth.hr.m,runtime.raw.hr.m,Pmean
30,43,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.0997047454566914,58.8443522045801,173,0.344981802068286,181.048520021741,9,0.146041537678986,657.26992876748,173,0.327691160402113,320.521386741613,87,0.0350244690046064,353.04552081155,1,0.0465562853893161,708.102587545859,343.83734002343,157.032587034119,0.0372531646853346,99990000,12.2595230587797,16.8617975,0.00115935750531037,7.21475840315033,0.0258221512418759,0.00784049550155196,22.1979048501296,0.0794479349499118,0.0162268375198873,80.5862170973836,0.288424001140586,0.00381036233025713,39.2983231482233,0.140651590418112,0.0350244690046064,43.2860256344442,0.154923871061888,0.0465562853893161,86.8186818681868,0.310730451187627,42.1570336882359,19.2533715544015,0.00456751706643041,0.12260749133693,0.168634838483848,0.252662194712728
30,44,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.284659776687158,5.53754854427368,173,0.354882074788974,116.153971143815,9,0.0559165033016658,735.85500737341,173,0.0792741134663571,161.639435080626,87,0.121214200823465,243.432785840027,1,0.10405333093238,694.43381734939,260.164911445124,171.298635057252,0.0624206680806813,99990000,10.5481614186922,16.0478013888889,0.00330999740333905,0.584167975886018,0.00282953490487138,0.00806550169974941,12.2533337038412,0.0593514825311488,0.0062129448112962,77.6269366789448,0.376001656986025,0.000921792017050663,17.0516936979365,0.0825933027778653,0.121214200823465,25.6802512215475,0.124387453945974,0.10405333093238,73.2573257325733,0.354836568854116,27.4453593499644,18.0706636002154,0.00658489131690805,0.105492163403263,0.160494063295218,0.355589745486386
30,45,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.64770724979548,19.732275114047,173,0.11884960836329,142.087266071219,9,0.000505967484115553,80.9587331229591,173,0.189057699069958,289.135596595109,87,0.00286330152810035,359.613177111982,1,0.041016173759056,847.058925016467,211.893576070933,130.967484634858,0.0651994261749208,99990000,9.47985997531859,14.8403019444444,0.00753147964878465,1.87077912866916,0.0113496113624093,0.00270112746280205,13.4710209684068,0.0817257635085163,5.62186093461726e-05,7.6755420920576,0.0465658497070361,0.00219834533802276,27.4123909351119,0.16630503241143,0.00286330152810035,34.094235066517,0.206842332038882,0.041016173759056,80.3080308030803,0.487211410971726,20.0892232305427,12.4167758341648,0.00618143244933864,0.0948080805612421,0.148417861230568,0.387460577221876
30,46,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.25594268229445,17.4312205558287,173,0.321333734307724,158.789608384426,9,0.019875351903748,733.514656395243,173,0.253293554210932,307.38166605277,87,0.144569338460957,516.076773587689,1,0.00498533882218901,770.135059945077,378.986459667436,217.785628003094,0.053179555886928,99990000,10.8058968261924,16.1545863888889,0.00297607770109826,1.88378808761765,0.00696321604584406,0.00730303941608464,17.1603572884649,0.0634313785127347,0.00220837243374978,79.2707640514748,0.29301568463978,0.00294527388617362,33.21866756305,0.122789161114781,0.144569338460957,55.772300927921,0.206156193091803,0.00498533882218901,83.2283228322832,0.307644366595056,40.9569815150539,23.5360438686764,0.00574710265203397,0.108069775239448,0.161562020090898,0.274747449980941
30,47,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.16277735038921,16.0161388758816,173,0.551401746376238,87.7552713001377,9,0.0225025946363505,294.872518075657,173,0.165321179944232,118.339186764156,87,0.0814283820356173,179.287400735465,1,0.0165687466183521,329.599523347288,146.86475460019,72.8278889534655,0.0181583319306463,99990000,27.3088987162034,19.4359897222222,0.00189275988824663,4.37426857071805,0.0156122493741553,0.0125318578721872,23.9673948969738,0.0855422889406604,0.00250028829292783,80.5344907522749,0.287436523962389,0.00192233930167712,32.3203606910711,0.11535494970507,0.0814283820356173,48.9663113088926,0.174766192502319,0.0165687466183521,90.01900190019,0.321287795515406,40.1111581993866,19.890483479799,0.00495933640913312,0.273116298791913,0.194379335155738,0.265688065556225
30,48,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.128801218028909,15.3825586210348,173,0.0885730156395263,208.260867110878,9,0.139062946652796,821.864817514382,173,0.508666012985048,168.140500594995,87,0.053113105612772,247.562864549699,1,0.0817837010809481,926.568267378983,355.615387974418,261.038253673689,0.0779534960512919,99990000,9.41646752557231,14.6698169444444,0.0014976885817315,1.44863850100196,0.00644220130051748,0.00201302308271651,19.6127781977909,0.0872194582189957,0.0154514385169773,77.3983734826942,0.344196224222453,0.00591472108122149,15.8344790837708,0.0704170858885288,0.053113105612772,23.3140081465136,0.103679098338103,0.0817837010809481,87.2587258725873,0.388045932031402,33.4897565001991,24.583040690573,0.00734119976069426,0.0941740926649896,0.146712840728517,0.354599318577027
30,49,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.151571067679437,8.49150068468983,173,0.377904979866962,101.59553755707,9,0.000325065554287781,29.2183528881762,173,0.0633751150826589,205.703950108724,87,0.0885288549545546,536.729919548198,1,0.3182949168621,1077.23752874884,202.321021013505,155.88589063686,0.103003032873303,99990000,7.48024440752541,13.0309741666667,0.00176245427534229,0.635248529934486,0.00433466120172992,0.00858874954243095,7.60035455186325,0.0518615320506931,3.61183949208646e-05,2.18582279016786,0.0149151092775843,0.000736919942821615,15.3886970937761,0.1050058128343,0.0885288549545546,40.152725063026,0.273984828414128,0.3182949168621,80.5880588058806,0.549898056221564,15.1356204216532,11.6618117976646,0.00770564917100392,0.0748099250677608,0.130322773944061,0.474073813639649
30,5,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.321183040143791,5.68424258989874,173,0.171629467387668,94.7762166836544,9,0.0359649813749838,842.541346011888,173,0.0450961618291984,27.6928459294601,87,0.167290329496152,37.5782761390166,1,0.258836019768207,1071.11269905362,216.389192126149,233.275062387522,0.15761625441093,99990000,6.8396164161557,6.27059055555556,0.00373468651329989,0.388819271239953,0.00273361637096586,0.00390066971335608,6.4829779727038,0.0455789515326193,0.00399610904166487,57.6323594506734,0.405187635863151,0.000524373974758121,1.89427386367843,0.0133178019400393,0.167290329496152,2.57046699041154,0.0180718168202109,0.258836019768207,73.2673267326733,0.515110177473014,14.8016708745343,15.9567151333678,0.0107814253537551,0.0684030044620032,0.0627121767732329,0.515206479403119
30,50,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.112887935637521,12.8396394837366,173,0.24143083936898,96.6347887368286,9,0.359323581168281,710.208162955351,173,0.118861177821141,190.077120269473,87,0.00988955861549458,274.705137372108,1,0.157606907388582,674.725905306463,257.079696231933,157.229180068587,0.0522156603025406,99990000,11.7129043628619,15.4416211111111,0.00131265041438978,1.5040450977761,0.00655354230143751,0.00548706453111318,11.3198723732357,0.0493238284906251,0.0399248423520313,83.1943223364321,0.362500773066845,0.00138210671885047,22.2657778906344,0.0970181795056831,0.00988955861549458,32.1791679370571,0.140213573790032,0.157606907388582,79.037903790379,0.344390102845377,30.1145104070229,18.4179452864742,0.00611658201187461,0.117140757704389,0.154431654276539,0.338958477027028
30,51,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.432460803387058,22.9489182583715,173,0.239910283407967,264.683912834708,9,0.0323073962230791,829.070389000599,173,0.279146414478684,411.62947475164,87,0.00212749579398618,530.889613446911,1,0.0140476067092255,884.209257895309,438.383663171719,205.296227890146,0.0554989320454769,99990000,8.43804781886076,7.56733805555556,0.00502861399287277,1.93663435998865,0.00779665425960487,0.00545250644109015,22.3363887727016,0.0899235830298369,0.00358971069145324,69.9643523111165,0.281667968273659,0.00324588854044982,34.73696561263,0.139846796331263,0.00212749579398618,44.8011995679722,0.18036417749455,0.0140476067092255,74.6174617461746,0.300400820611086,36.9947226007632,17.3247263523231,0.00468349477443182,0.0843889170803156,0.0756809486504206,0.25128914078911
30,52,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.268288176668278,16.3031568659481,173,0.11473469749185,304.190324912608,9,0.00339055045705623,508.011886409019,173,0.571902718683093,453.259078429854,87,0.0330552070596613,703.021768466065,1,0.00862864964006165,1227.87681141172,480.037749696177,222.120229626707,0.0636874676772749,99990000,7.26538681819664,6.59971305555556,0.00311962996125905,1.18460587047556,0.00507465511679687,0.0026076067611784,22.1028140498351,0.0946847902826766,0.000376727828561803,36.9127199020232,0.158127971162673,0.00665003161259411,32.934318768399,0.141085160407977,0.0330552070596613,51.0823591310995,0.218828355998797,0.00862864964006165,89.2189218921892,0.38219906703108,34.8800873975336,16.1395078346304,0.00462760364183216,0.0726611342953959,0.0660037309286484,0.284948677745123
30,53,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.344527851537226,18.2088292710497,173,0.138935450717152,339.590907600107,9,0.029227645878764,917.409997109489,173,0.481351553414743,272.536992330959,87,0.00544498870885549,302.963592679127,1,0.000512509743258613,967.976822531882,444.428965011405,281.471846054793,0.0820246660393523,99990000,7.72125925541346,6.97022138888889,0.0040061378085724,1.40609152454581,0.0064600391447536,0.00315762387993528,26.2233167152874,0.12047839669665,0.00324751620875156,70.8426885807628,0.32547421939631,0.00559711108621794,21.0453922840081,0.0966893374990666,0.00544498870885549,23.3949439346637,0.107483937545289,0.000512509743258613,74.7474747474748,0.343414069717931,34.3189444891303,21.7353444993387,0.006333970515337,0.0772203145855931,0.0697091848073696,0.304398464348619
30,54,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.446585384570333,6.32606517759793,173,0.194886606278461,147.43089226858,9,0.0264372917298395,567.518119645162,173,0.320361673028736,151.147191497876,87,0.00285189403716362,198.293313227764,1,0.00887715035546667,611.709641855213,253.297108348954,169.996990408,0.0495702490275823,99990000,13.5391032498394,11.9264877777778,0.00519285330895736,0.856578153862505,0.00376008697955097,0.0044292410517832,19.9628170081034,0.0876299821199698,0.00293747685887106,76.844548635169,0.337321452187012,0.00372513573289228,20.4660209182216,0.0898388762669463,0.00285189403716362,26.8498213975741,0.117861590778432,0.00887715035546667,82.8282828282828,0.363588011668089,34.2975867869011,23.0183698899476,0.00671203840088695,0.135404572955689,0.119276805458324,0.330107358230338
