#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="slopePrior" name="distribution">
#            <parameter dimension="30" id="Slope" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Normal id="Normal" name="distr">
#                <parameter id="RealParameter" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter1" lower="0.0" name="sigma" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Normal>
#        </prior>
#        <prior id="interceptPrior" name="distribution">
#            <parameter dimension="30" id="Intercept" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Normal id="Normal1" name="distr">
#                <parameter id="RealParameter2" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">0.0</parameter>
#                <parameter id="RealParameter3" lower="0.0" name="sigma" spec="beast.core.parameter.RealParameter" upper="0.0">10.0</parameter>
#            </Normal>
#        </prior>
#        <prior id="sigmaPrior" name="distribution">
#            <parameter id="Sigma" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter5" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="0.0">2.0</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="treePrior" spec="poetry.decisiontree.GeometricTreePrior">
#            <tree id="tree" spec="poetry.decisiontree.DecisionTree"/>
#            <parameter id="RealParameter6" name="mean" spec="beast.core.parameter.RealParameter">10.0</parameter>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution class="SpeciesTreePriorPOEM.min.ESS.p" data="/home/jdou557/Documents/Marsden2019/papers/PoetryPaper/results/weka.arff" id="decisionTreeDistribution" intercept="@Intercept" maxLeafCount="30" pred="SpeciesTreePriorPOEM.weight" sigma="@Sigma" slope="@Slope" spec="poetry.decisiontree.DecisionTreeDistribution" tree="@tree" xmlSplit="false">
#            <pointer dimension="29" id="AttributePointer" spec="beast.core.parameter.IntegerParameter">0</pointer>
#            <parameter dimension="29" id="SplitPoint" name="split" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            <parameter id="RealParameter7" name="shape" spec="beast.core.parameter.RealParameter">5.0</parameter>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	Intercept.0	Intercept.1	Intercept.2	Intercept.3	Intercept.4	Intercept.5	Intercept.6	Intercept.7	Intercept.8	Intercept.9	Intercept.10	Intercept.11	Intercept.12	Intercept.13	Intercept.14	Intercept.15	Intercept.16	Intercept.17	Intercept.18	Intercept.19	Intercept.20	Intercept.21	Intercept.22	Intercept.23	Intercept.24	Intercept.25	Intercept.26	Intercept.27	Intercept.28	Intercept.29	Slope.0	Slope.1	Slope.2	Slope.3	Slope.4	Slope.5	Slope.6	Slope.7	Slope.8	Slope.9	Slope.10	Slope.11	Slope.12	Slope.13	Slope.14	Slope.15	Slope.16	Slope.17	Slope.18	Slope.19	Slope.20	Slope.21	Slope.22	Slope.23	Slope.24	Slope.25	Slope.26	Slope.27	Slope.28	Slope.29	Sigma	AttributePointer.0	AttributePointer.1	AttributePointer.2	AttributePointer.3	AttributePointer.4	AttributePointer.5	AttributePointer.6	AttributePointer.7	AttributePointer.8	AttributePointer.9	AttributePointer.10	AttributePointer.11	AttributePointer.12	AttributePointer.13	AttributePointer.14	AttributePointer.15	AttributePointer.16	AttributePointer.17	AttributePointer.18	AttributePointer.19	AttributePointer.20	AttributePointer.21	AttributePointer.22	AttributePointer.23	AttributePointer.24	AttributePointer.25	AttributePointer.26	AttributePointer.27	AttributePointer.28	SplitPoint.0	SplitPoint.1	SplitPoint.2	SplitPoint.3	SplitPoint.4	SplitPoint.5	SplitPoint.6	SplitPoint.7	SplitPoint.8	SplitPoint.9	SplitPoint.10	SplitPoint.11	SplitPoint.12	SplitPoint.13	SplitPoint.14	SplitPoint.15	SplitPoint.16	SplitPoint.17	SplitPoint.18	SplitPoint.19	SplitPoint.20	SplitPoint.21	SplitPoint.22	SplitPoint.23	SplitPoint.24	SplitPoint.25	SplitPoint.26	SplitPoint.27	SplitPoint.28	R2(train)	rho(train)	R2(test)	rho(test)	leafcount
570000	-751.3376316141337	-535.6210527223475	-215.71657889178618	-1.5394995490412304	-0.2418319240569664	-3.5312430545264824	-1.3029357642615675	-1.7905476862348007	-4.685290174415707	1.2101010947155988	-2.6241226802366473	13.091583697072846	-14.13345010401186	-14.340015438678051	1.5619154158837674	-11.3684853526762	14.097810178355045	3.3985893436164663	-0.4958732617814743	6.942911631616845	-11.247699599326406	18.101129886674258	-6.240379947273823	13.535739503401626	0.3062863781104408	-3.001415300542586	11.568642112482241	-5.002447596316108	1.0089731060257048	6.635450870744364	-11.940156796578691	-7.40549284582782	-7.665806601852131	1.4906270222272529	0.8520357770494726	2.8224666293041443	1.8337538392188346	1.9294869463775162	2.8098111242566484	14.79216547991499	5.246027583524372	-7.840535524656863	-0.42088785184315824	16.41500477455296	21.074269360738267	-8.258743041266946	-2.1762101000949734	-2.7640860047054296	-4.379188164793295	8.592243804491297	-4.661372394959743	-1.012504044843233	2.9388012056286357	0.32396163539497813	1.6690324110908668	-11.118177722407555	9.591443980869489	-0.7446833679359859	-7.515895207601247	2.3510155875191927	10.286771696529543	-11.831695114985102	12.013118122788272	0.08400049726694096	9	10	13	18	11	14	11	14	2	3	1	8	24	17	24	0	16	3	5	9	5	24	18	1	16	16	18	1	23	0.9612025649234609	0.7264276248104833	0.3133434865286444	0.18908524563268514	0.2861167645918017	0.11754935130028532	0.8192617466853231	0.015544473207770526	0.7083321162382186	0.05507464991437605	0.1487334598651272	0.10589562298732402	0.03291985508310358	0.06864065890195825	0.5162716080927667	0.7727047468829216	0.2129074030202751	0.3130280016066971	0.8852543131933064	0.5231594832354606	0.09530875908578107	0.6008130488810342	0.5852617514865954	0.5275916374093261	0.30150185320748824	0.5531470110342206	0.6844293303412532	0.4954643875468473	0.9677728374055481	0.12400889855326569	0.3695960480961563	-0.14947021297955732	0.032452937649308504	6
580000	-752.8886339388876	-535.8349476268588	-217.0536863120287	-1.5394995490412304	-0.2418319240569664	-3.5312430545264824	-1.5484296027496947	-1.7905476862348007	-4.685290174415707	6.51055283925321	-1.2710165967653797	2.469925293769286	-16.001310944328587	15.0824156990607	-2.326411365908617	14.486276720834347	7.522238050444075	-1.1017983360179793	-0.6800583310697244	1.4416399716359205	-8.8169928478615	-5.806108282386443	-0.8376772427769703	12.199914112327017	-4.521788365585111	-13.961069534697412	-16.962460319907542	-0.25682324169042836	14.802735414423115	5.071091480231448	0.7332473522004008	3.2861597859023703	4.621324466847806	1.4906270222272529	0.8520357770494726	2.8224666293041443	1.8337538392188346	1.9294869463775162	4.0914900266035525	19.805828240273406	-12.84754746705435	-0.3378097836138245	-2.4394791741373503	-8.586568663834507	9.37667321384414	10.831189825423655	-9.14185992384985	-22.780219714366517	-1.9142347831149618	4.293885594559012	8.03834340143632	3.809849346171827	-5.490149122683787	-8.138801385110032	-12.106208352364472	-14.968147573644654	-2.532786312367392	5.191545599098532	-18.172530547757987	4.78001566870946	-1.2803685669447056	15.095497228106499	-0.29481406983716063	0.019605056287921366	9	10	13	18	11	15	25	1	18	2	24	11	6	15	15	15	0	5	24	4	24	3	3	14	7	5	8	11	15	0.8673554732056273	0.7553616720764268	0.36703020471119874	0.18148942745549257	0.30311670091882814	0.26843713588177154	0.9765799408225394	0.20298106789285586	0.7179485557166024	0.6771263703109552	0.020918254209381204	0.36232726996870224	0.9433561212783521	0.48465229720956127	0.5374173872629462	0.08157568946928939	0.6957030730737276	0.4848318053901619	0.9506272012341805	0.6390423306494506	0.3670748638748602	0.11332158451722507	0.9699906264492941	0.2362298969189638	0.5010388887828013	0.29627099709080074	0.8390076809939924	0.43333229194636236	0.5944789427755713	0.1280649080045435	0.3676179583718669	-0.12320112885238244	0.05189358166328972	6
590000	-745.0402788114118	-532.5018706688867	-212.53840814252513	-1.5394995490412304	-0.2418319240569664	-1.7905476862348007	-3.5312430545264824	-1.5484296027496947	-4.346971398751432	-0.46450450473032134	-1.4500515944002483	-4.592102403427937	-5.980385235224803	-6.502045351424297	-0.6427969844028336	2.495886620222416	-3.7282418092722462	6.38277519513025	8.8745841672974	-8.770804193146079	-2.366495780119733	-1.6534990970806502	10.281134132994103	-0.12136191087586568	-3.093893197326122	6.094188202198486	2.6484673905879994	0.3843705923764471	-5.237182133715191	-1.6042439992856723	12.76657516665913	-1.7044651887033524	7.390502678387581	1.4906270222272529	0.8520357770494726	1.9294869463775162	2.8224666293041443	1.8337538392188346	3.2737758316917187	16.832656115917572	1.4759212139422777	12.472768027854965	-5.4525122560829935	-10.964598127882633	1.4015461440794663	-13.715245378775574	2.01695887552218	-6.566501494573435	0.9883966714780295	-1.4547993704970423	-1.7505621639672748	-7.101505044704641	-15.587187526247266	-13.673483359839334	11.899812382981594	6.576786711138537	22.87940369278734	8.941049505065319	10.501146221848284	0.8238115097914758	-11.70235625822581	0.005616489637725763	4.128760673915771	0.31670035460172685	13	14	13	18	11	16	2	13	22	20	2	22	19	22	8	12	22	25	23	6	3	20	8	10	14	2	4	17	17	0.9979064652697182	0.4550403572226741	0.3591434041901702	0.1928412193526463	0.293503238018485	0.25288708387776115	0.19052980443016354	0.7289573855403136	0.22699565861546	0.26629347392333624	0.5073473677779532	0.8925606292341938	0.6077480970450567	0.5812334566790864	0.6863561130639557	0.19299061537380535	0.6322230981298165	0.908255408977773	0.899919567736222	0.45197551073727216	0.025336961730399565	0.6076405701428162	0.6951971691489532	0.3027165846609643	0.39121009075456425	0.26812857020071346	0.5352088835221508	0.22262763074690328	0.010773903157109133	0.1592550616826559	0.40075846253205977	0.034063420078092266	0.2423313947336924	6
600000	-756.2202061055975	-534.3932993300994	-221.82690677549814	-1.5394995490412304	-0.2418319240569664	-1.7905476862348007	-3.5312430545264824	-1.4500515944002483	-2.687060554435707	13.682590663379852	-9.954596315306052	-18.762569543354047	3.8316467535405963	-13.221441175502097	-3.629028312535178	-5.045753907402668	-0.4124814942570172	0.37433674705992814	-0.5740741062133976	-3.060198356657013	5.00362079364295	-5.433700803322948	-5.343353989457958	-4.830338369569285	12.548704237024348	-2.883076146467906	9.280036627269439	4.352546209486853	9.657546766010359	4.504986243498406	-5.418956161958212	-4.351714899283419	-10.638548850522207	1.4906270222272529	0.8520357770494726	1.9294869463775162	2.8224666293041443	1.4759212139422777	3.2737758316917187	18.89825201642194	5.919721116867224	-9.844222174524704	-11.492309029306094	6.390539591356601	26.572157925627963	7.248195170140747	-10.700677640831207	-14.735795171426473	-0.39823119451403777	-9.344523923408204	-12.38638491185279	0.31473685472541035	-1.2755275441145315	-17.773798741974623	-1.8339580043600734	-8.170234302029442	6.800759126818431	11.656014763784157	-4.065723901116745	6.138753684634681	4.2671441886274515	19.23920051260631	-15.874056697586061	0.654795127175461	13	14	13	18	11	18	8	16	18	15	0	25	11	17	13	21	23	15	12	24	7	23	12	0	5	17	1	4	25	0.8261955406642383	0.3433494914969394	0.25009806132454127	0.18288793594828323	0.35169953935285636	0.13718064132792895	0.7718788210317544	0.7077371047585399	0.08794855206108898	0.7606113944120841	0.8950456875862457	0.22063961616416083	0.9164609055548453	0.015736356081648584	0.7119993351632473	0.32597294353705686	0.9631027174359904	0.05600985448416995	0.2550869301489439	0.8384315663394386	0.9269881138491968	0.6598790319051926	0.03998229143974397	0.07053408333275824	0.6389057292178631	0.5320366701118231	0.44132914993259476	0.5266318040402672	0.19178372524208642	0.10713267258989634	0.3323427227035911	0.06992080604087036	0.28429916186703663	6
610000	-750.879411155664	-531.580745248239	-219.29866590742495	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-3.5312430545264824	-1.5394995490412304	-4.356133867832954	7.067217134445244	4.53256645009683	5.226798286912853	-10.638548850522207	-5.994705726170189	3.9064194596316746	3.6203459583988957	16.15828890391677	6.520948182983997	-8.95344212132667	15.831190617488499	1.124697735840634	6.880202197827558	17.959499015225493	5.297291850194835	-7.02553362393548	-4.551478229052037	2.845604185336253	5.437144681048213	3.4730315853622606	-15.009342841014316	8.882406677636611	-15.171067467813648	-10.867072848763916	1.4759212139422777	0.8520357770494726	1.9294869463775162	2.8224666293041443	1.4906270222272529	3.213909213624408	6.827907629931733	-10.79864006039092	-8.47955249810178	17.798527281893126	-18.11205727386918	-10.19040935093971	4.538317183837812	-19.903146385734924	-5.445175788384859	6.729936240975434	5.087813099439929	-8.972889689177643	5.012808329792714	11.221657483214301	13.929121526986904	7.9379277467988025	-9.38618786628376	1.420029917233352	-13.824474276517492	-4.502817659449644	-2.4322526155808326	15.835627715661115	-3.3282584244624918	-4.573654580979007	0.12581250980824274	13	14	13	18	11	23	15	10	22	11	4	20	2	16	8	8	13	17	17	13	8	17	0	21	4	17	18	21	10	0.8807530147182321	0.49689403524856646	0.25681640987358845	0.20592189269402894	0.4653263635523808	0.7963528126336902	0.19132084447570352	0.2908644806929077	0.28688458317188636	0.5549232835604166	0.9110664570236497	0.7646928799364742	0.499629752947263	0.6633884119421772	0.6847739199825579	0.13017570725395466	0.4135268089554325	0.47239136938139903	0.37278589138502427	0.2295142470968876	0.5800603949505619	0.24912888067509165	0.33733679842104525	0.06098991975240653	0.4641146378136026	0.7064599501997382	0.5890917872212221	0.19668017273538174	0.2558323055555284	0.1573297912434719	0.3984856509187082	0.03230620190711275	0.23903300655107218	6
620000	-744.6947023499662	-526.9851401832058	-217.7095621667604	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-3.5312430545264824	-1.2528463461293793	-4.356133867832954	-3.8468427639439415	-4.309958354464536	-3.3205482045024226	-4.825115382839645	22.242198169365324	-7.536810840797855	9.954145714624076	7.952226146032685	-1.1747006790765369	-3.792249877452285	-13.731356326205427	17.409799630821226	7.101884122484741	-4.996273329544801	6.897365952952736	-0.4538861366342859	1.4766287914421046	20.160979153820712	3.9700798806577406	7.418635358148632	3.447184595415141	-2.098874932659763	9.821190229068373	3.6470136018136987	1.4759212139422777	0.8520357770494726	1.9294869463775162	2.8224666293041443	1.4040659783360336	3.213909213624408	4.141746087321517	-0.4702815752667391	-3.1690344585971655	-7.777165137519893	-18.606737728280184	-10.063730928458673	-7.215477995068165	18.063902217587348	13.212408623954067	0.04477847865047302	-1.3015413683094987	-6.064661845890997	0.22330072653192978	-13.94115401579548	2.4986308114276063	3.822434715139069	7.0700535190824265	16.119534411272227	-5.024506092473972	-4.96694568196261	5.153406242532316	-4.516227506663881	-9.945932107095912	8.783765586125117	0.6790331522563741	13	9	13	18	11	23	19	20	3	11	7	3	8	13	19	18	17	6	10	4	6	24	24	5	6	3	14	2	14	0.9738561981268966	0.7813531868430532	0.3269398428182356	0.19417654406121088	0.37089146281230656	0.8593531235670421	0.5005935871205852	0.4278915737383604	0.19726781835136464	0.9815740995448342	0.523718384351817	0.7838310418671048	0.6879895461502068	0.3597990643865775	0.7051003883573432	0.4045610664429117	0.6764750967425591	0.057037007573334964	0.9927885594107316	0.35724837777784857	0.9807170223535098	0.08293033070361111	0.09537860167053414	0.8837310404290409	0.5611756639850621	0.9518380238645452	0.6120512313335642	0.9695579909303892	0.36332483764373513	0.1678279312219506	0.41304677802710177	0.02224029102639069	0.23933329023918562	6
630000	-739.3632363759029	-520.0918047272918	-219.27143164861118	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-4.356133867832954	-3.5312430545264824	-1.2528463461293793	-3.8468427639439415	-4.001578143306206	5.8960889046798055	-16.293658105986957	10.536814425642826	-15.883254019953132	8.492660187524582	5.617166978458063	-24.264549307416218	-5.840793798824945	-5.442572778391929	2.5575474900742083	10.936390043888162	-3.1581149948350182	2.390554476587168	-6.979321694778577	-4.632382360559017	12.323238212026236	-15.194759747862	-3.1399586093400025	12.591874415628606	-3.2222875012320493	8.471750085549507	2.5497611349222744	1.4759212139422777	0.8520357770494726	1.9294869463775162	3.213909213624408	2.8224666293041443	1.4040659783360336	4.141746087321517	-16.060183761005263	1.9921720580951856	8.080691838847013	4.594370410729375	23.081402082916707	-1.5772779630685196	-3.9161342091513234	5.236990142102224	4.821924976790269	15.809390387479223	2.54652071302689	23.668088833264623	1.5297674762881446	-7.0980208691080575	14.496556581439885	-1.6849619519583658	-4.537559716519802	17.839138038677365	-14.324867469107124	8.335169750188033	-1.964158798431793	-2.954154920121784	-2.321201168486305	0.008574508273967007	8	13	9	13	18	11	0	13	5	18	3	23	25	3	12	0	17	24	18	11	2	18	17	2	22	16	25	5	20	0.13172266342832817	0.8784342801806471	0.8723717323276347	0.22729845264450232	0.19417654406121088	0.49795590565871495	0.20031683266421763	0.5535237797341702	0.01865501137505532	0.033613160224519656	0.6716215976679127	0.9489923742676558	0.3614680346579514	0.9025680577326278	0.5605525067763868	0.8130794355367148	0.10220351522504867	0.14420248854025242	0.9968461684911288	0.2837364102016223	0.6193711192098652	0.1791535153896734	0.07502256222696191	0.42731141393903116	0.5849666804970117	0.9286340858275733	0.5128405396538035	0.29013004588996816	0.9585603837486489	0.19779839092432938	0.4476321186279667	0.02793492982741852	0.24924075451099403	7
640000	-735.4501929119406	-520.8863418193384	-214.5638510926022	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-5.671644789573001	-3.5312430545264824	-1.2528463461293793	-4.356133867832954	6.056929869481813	-16.947060130901054	-9.165429164554254	16.18425833762859	4.062058280320528	-4.961917807612707	-0.24005951759296273	21.95977665122414	-7.733921236012584	-8.982312612570631	1.108329216265707	-2.877059153207581	7.138956421220255	-5.288041276892033	1.2222785280876778	11.651923807942904	17.52057433233372	-8.618107260085818	-0.7240635415967729	-2.538644194060346	-8.58759295464808	4.542853546497322	-11.493328887611451	1.4759212139422777	0.8520357770494726	1.9294869463775162	3.672563743523355	2.8224666293041443	1.4040659783360336	3.213909213624408	-16.371752513959144	0.1311470031853652	-1.5703554793325623	-7.910428187761504	6.451001948382852	3.9059468426682837	-9.79900308250447	11.21467669931678	-8.78354423952402	-9.004337570708376	-3.573114710080855	6.837447162058908	-3.865489225873967	7.205368207747892	-22.01431135455004	10.496041288403	5.8486562000997715	-11.651436534778187	-0.028433673170759732	0.9461872885448521	5.037521415627442	5.6590475172461385	3.122522766058248	0.024435006366912714	8	13	9	13	18	11	13	5	9	6	20	24	1	6	17	8	12	15	11	7	16	13	10	3	1	21	12	6	24	0.11588866845774237	0.9926473005117242	0.9264016726486346	0.29226410143139614	0.2006060986265915	0.48553096058552747	0.4053250371825303	0.7273402507683348	6.770786660020844E-4	0.42971996472473795	0.546479837244099	0.8847082659703833	0.030252760428617687	0.08442724156858283	0.32532118405603905	0.3213235231524403	0.6692904566249286	0.4900713889830888	0.7388223055413831	0.13279332274727984	0.65551107602894	0.8691204042910678	0.3020678665451505	0.8191463229011737	0.4022035858032109	0.29817745048018407	0.9120518325418322	0.796216684223589	0.08223539338595665	0.18198891907310633	0.45625305030258256	-0.01338864056223632	0.22046661945979745	7
650000	-735.8083516200579	-519.1063914484241	-216.7019601716338	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-4.356133867832954	-3.5312430545264824	-1.2528463461293793	-4.311447502776951	-13.18915202007317	1.7305699303455455	4.804054781590693	-12.835825764870544	5.998342883474685	18.681260718852908	-5.849177028004622	-2.2370819872202965	-3.7191629486122633	-10.035931521672497	2.8746197653018495	2.542856845715968	18.792613512065543	-8.406082279799211	10.00600345379042	-5.143575503768145	10.138334156037882	-17.3605444684544	2.9021479037172626	-6.597065988416881	-18.71984902748833	0.48386717940874036	22.269368422607133	1.4759212139422777	0.8520357770494726	1.9294869463775162	3.213909213624408	2.8224666293041443	1.4040659783360336	3.672563743523355	-8.178185168102384	-6.385093390966208	-2.1211136897017226	10.733008414300437	-3.728717418905653	-3.3580869016916726	-9.800094940959506	15.640050890050778	-3.448722508927183	-5.0733459182695295	9.218312772428066	0.6969535176980362	12.8546838280833	3.384672506138628	-11.672391724048602	-2.0016135424978785	-1.3711249546696926	8.575901570931352	-0.6859411484800919	1.4980380027512208	4.567686084458288	2.3317613696666744	-1.5703554793325623	0.28629484275604045	8	13	9	13	18	11	10	7	14	14	15	22	15	23	23	13	22	14	22	7	21	14	0	17	17	18	24	4	17	0.06564033885975362	0.9792895042239488	0.9589629863217884	0.2915049975000431	0.1972391191986511	0.39595708480563385	0.5677043079198308	0.6042669048341642	0.7000836137676735	0.7863869872971052	0.8076045259950724	0.7280390241639615	0.46979433254811165	0.44791983556684456	0.1076197637657953	0.11713505589786877	0.012783344776526429	0.7744688219663464	0.12699452487969298	0.19318760716409766	0.8653110457517194	0.8664655045640598	0.3298632149555394	0.5857300993313773	0.5830641335889167	0.7108766974559713	0.18097003640100573	0.47396567008032575	0.9627382109495832	0.21041821442857667	0.46307901202075835	0.013465370469123661	0.23581693656457944	7
660000	-736.6131922936349	-520.5705876759611	-216.0426046176739	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-4.311447502776951	-3.5312430545264824	-1.2528463461293793	-4.356133867832954	-3.2946863960099018	-3.4161808852562565	-1.6588507076229204	9.327307007411267	-12.98475942566334	-7.702881379432204	12.125564355583647	10.247670562398776	2.6621386964990785	-1.9232520531971344	-6.556083173664069	4.0682733057131415	-2.2370819872202965	2.161772339041791	0.9972427112660665	-11.060042219953061	5.15676436125821	-6.877232566366132	11.403936782434267	0.9045098883569045	8.444148853289597	-21.119972081159528	2.178182798450646	1.4759212139422777	0.8520357770494726	1.9294869463775162	3.672563743523355	2.8224666293041443	1.4040659783360336	3.213909213624408	-18.466129768938785	-7.946541044991083	-3.1799370932119224	-8.821674858193212	-3.9893931546304433	-7.923416446967553	-11.950793080193128	-6.302696672337545	-13.892253457456896	4.424341079324289	4.280918173488018	1.8006389305989225	0.6588384842104222	-14.700105450418125	24.80077889661424	8.989947238231817	-2.271210934793425	4.693562706625393	1.3882812317526145	6.0204706743186325	-13.376077847633796	-7.417682643686399	2.369665853755844	0.3552316437759872	8	13	9	13	18	11	20	2	9	11	24	9	23	11	22	2	21	13	0	8	13	18	6	18	19	10	15	12	9	0.11415746824081496	0.9370316547178249	0.8320713756774556	0.34511355706766667	0.19224002685975494	0.4881323594870932	0.7484679707950822	0.7867434848337994	0.03579907929957438	0.2514169599651116	0.4633606606114766	0.31392713505205105	0.21327085527354406	0.5685165387113953	0.3777311451413725	0.160612452662923	0.43578075491340595	0.8725525931083965	0.45480919690069443	0.9865411518699626	0.7080287499474732	0.5637439526118233	0.13191180622074583	0.9243722534499167	0.4304005919477134	0.29880215974913504	0.04980935131256592	0.21882532686858158	0.8136048841520162	0.20514503741406087	0.45857137540791487	0.01117662222303173	0.23315553401983255	7
670000	-736.9816001015664	-519.5651525337072	-217.4164475678592	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-4.311447502776951	-3.5312430545264824	-1.2528463461293793	-4.356133867832954	-1.9321607122132782	-0.6289659640589988	4.912963026359851	-1.8171904865071102	-2.6012769487110905	13.940897260050935	15.61473771763906	20.28658008032953	11.691536000403081	-3.7788559824973067	-8.193136988494846	-6.113604856232978	-7.858524884204599	4.998606227130649	-13.494132672562255	-2.445045644121178	-14.171552569853429	8.292904301083908	3.6661057267754664	-3.266565852852761	21.990347415917054	-0.6332718869739988	6.272848717008774	1.4759212139422777	0.8520357770494726	1.9294869463775162	3.672563743523355	2.8224666293041443	1.4040659783360336	3.213909213624408	-4.958887883672393	3.2263388585854234	6.884120826328033	-3.2154914135133517	4.580253338545444	-1.208868898653845	1.8824420351947495	-4.987661474290828	7.113259404951478	-8.202207666713756	-1.328927134619505	10.585651325158613	-1.9413021337349132	5.7218280981244	-6.174509004897184	3.0654226718500457	-6.185190927731721	-8.04794634504771	-6.138970524170143	-10.203402073826188	5.62740684639208	8.728633824962737	-20.835351564226958	2.1028540911018347	8	13	9	13	18	11	19	11	6	19	9	13	24	13	17	17	6	3	18	19	21	10	24	25	8	19	18	10	4	0.06295191716571158	0.8579430134522138	0.8630369331860219	0.24026556382855013	0.19610677056615522	0.48528554654543565	0.5591655227797239	0.6309379089588646	0.20976911117638297	0.9410130536664852	0.2540038573234349	0.974285306452461	0.8734912739456858	0.7459168466408606	0.9046118191195633	0.600842508748018	0.7053225057058797	0.7200730912756464	0.48054222587436946	0.2942115744450724	0.8162083558960244	0.35270190641628685	0.007385536632426581	0.6668032962404005	0.9789539660902099	0.5228544133369758	0.3929929048492963	0.12395539201724759	0.3536053885353986	0.2137615243964346	0.4661434451948957	0.01117662222303173	0.23315553401983255	7
680000	-739.7062732558705	-519.4548370068244	-220.25143624904618	-1.4500515944002483	-0.2418319240569664	-1.7905476862348007	-3.8869160104026843	-3.5312430545264824	-1.2528463461293793	-4.52558856039162	-15.65083622871508	8.465278395510724	-4.269600636693498	9.616316133151983	9.609363107899247	2.782701512449452	1.6399108336636896	-6.267904311747775	12.77007655044875	-6.400792891361288	10.716365798654163	6.708721466181334	13.169995553080032	-7.368420229786381	-16.281681467135233	0.5754690962483853	0.44310736044971133	17.243346771288092	17.702822387473645	-17.156975061460415	7.105585689524595	-1.3259770332849055	-2.069699742339692	1.4759212139422777	0.8520357770494726	1.9294869463775162	3.2263388585854234	2.8224666293041443	1.4040659783360336	4.058642040937196	1.496877190020708	-15.351143668324069	-14.20121191890223	6.471497237274197	8.062592332419177	-3.5507002031402113	-2.369506293142905	3.6586192399566198	7.768878189171543	7.660245523619682	8.196493423988999	-9.194782369210488	-3.057747605156372	7.963679585883714	9.318574413394337	-1.0809751860753245	14.391797240716917	3.672563743523355	4.469486064589793	-0.3791790868468521	-1.7707662782895746	-0.38509747790237725	10.32722963466504	4.845644440095053	8	13	9	13	18	11	21	3	22	2	17	5	25	10	5	4	23	20	12	9	25	4	19	12	15	15	6	3	18	0.12387784887574049	0.9497879367871332	0.9825162994845849	0.2758968199562599	0.19823505915668205	0.3873669894312999	0.3090532213481655	0.5664759146686695	0.4037107524955488	0.8061323018208377	0.7358357337181747	0.5161476635060716	0.41218784011286813	0.42274348594048083	0.8520574061618391	0.14077231436122994	0.6184858711218066	0.42107472940722657	0.5160889284712865	0.6214193400015025	0.7633741574028982	0.05091519056487892	0.10509788967055822	0.15169071097536635	0.586134945665328	0.004752919813954648	0.03459456343698819	0.29709069582648207	0.2059719005739088	0.21346228323268923	0.4638586406160113	0.01634853884269094	0.23662752797654088	7
