Sample	posterior	likelihood	prior	tree.height	tree.treeLength	kappa.t:accD_pos3	kappa.t:accD_pos2	kappa.t:rpl16ex_pos2	kappa.t:accD_pos1	kappa.t:5p8S	kappa.t:EMB2765ex12_pos3	kappa.t:EMB2765ex12_pos1	kappa.t:chloroplast_genome	kappa.t:EMB2765ex9_pos1	kappa.t:ITS1	kappa.t:rpl16_pos1	kappa.t:mitochondrial_genome	kappa.t:rbcL_pos2	kappa.t:rps3_pos1	kappa.t:EMB2765ex9_pos2	kappa.t:ndhF_pos3	kappa.t:ndhF_pos1	kappa.t:rpl16i	kappa.t:rpl16_pos3	kappa.t:nuclear_genome	kappa.t:rbcL_pos1	kappa.t:trnLF	kappa.t:EMB2765ex12_pos2	kappa.t:IGS	kappa.t:rbcL_pos3	freqParameter.t:accD_pos3.0	freqParameter.t:accD_pos3.1	freqParameter.t:accD_pos3.2	freqParameter.t:accD_pos3.3	freqParameter.t:accD_pos2.0	freqParameter.t:accD_pos2.1	freqParameter.t:accD_pos2.2	freqParameter.t:accD_pos2.3	freqParameter.t:rpl16ex_pos2.0	freqParameter.t:rpl16ex_pos2.1	freqParameter.t:rpl16ex_pos2.2	freqParameter.t:rpl16ex_pos2.3	freqParameter.t:accD_pos1.0	freqParameter.t:accD_pos1.1	freqParameter.t:accD_pos1.2	freqParameter.t:accD_pos1.3	freqParameter.t:5p8S.0	freqParameter.t:5p8S.1	freqParameter.t:5p8S.2	freqParameter.t:5p8S.3	freqParameter.t:EMB2765ex12_pos3.0	freqParameter.t:EMB2765ex12_pos3.1	freqParameter.t:EMB2765ex12_pos3.2	freqParameter.t:EMB2765ex12_pos3.3	freqParameter.t:EMB2765ex12_pos1.0	freqParameter.t:EMB2765ex12_pos1.1	freqParameter.t:EMB2765ex12_pos1.2	freqParameter.t:EMB2765ex12_pos1.3	freqParameter.t:chloroplast_genome.0	freqParameter.t:chloroplast_genome.1	freqParameter.t:chloroplast_genome.2	freqParameter.t:chloroplast_genome.3	freqParameter.t:EMB2765ex9_pos1.0	freqParameter.t:EMB2765ex9_pos1.1	freqParameter.t:EMB2765ex9_pos1.2	freqParameter.t:EMB2765ex9_pos1.3	freqParameter.t:ITS1.0	freqParameter.t:ITS1.1	freqParameter.t:ITS1.2	freqParameter.t:ITS1.3	freqParameter.t:rpl16_pos1.0	freqParameter.t:rpl16_pos1.1	freqParameter.t:rpl16_pos1.2	freqParameter.t:rpl16_pos1.3	freqParameter.t:mitochondrial_genome.0	freqParameter.t:mitochondrial_genome.1	freqParameter.t:mitochondrial_genome.2	freqParameter.t:mitochondrial_genome.3	freqParameter.t:rbcL_pos2.0	freqParameter.t:rbcL_pos2.1	freqParameter.t:rbcL_pos2.2	freqParameter.t:rbcL_pos2.3	freqParameter.t:rps3_pos1.0	freqParameter.t:rps3_pos1.1	freqParameter.t:rps3_pos1.2	freqParameter.t:rps3_pos1.3	freqParameter.t:EMB2765ex9_pos2.0	freqParameter.t:EMB2765ex9_pos2.1	freqParameter.t:EMB2765ex9_pos2.2	freqParameter.t:EMB2765ex9_pos2.3	freqParameter.t:ndhF_pos3.0	freqParameter.t:ndhF_pos3.1	freqParameter.t:ndhF_pos3.2	freqParameter.t:ndhF_pos3.3	freqParameter.t:ndhF_pos1.0	freqParameter.t:ndhF_pos1.1	freqParameter.t:ndhF_pos1.2	freqParameter.t:ndhF_pos1.3	freqParameter.t:rpl16i.0	freqParameter.t:rpl16i.1	freqParameter.t:rpl16i.2	freqParameter.t:rpl16i.3	freqParameter.t:rpl16_pos3.0	freqParameter.t:rpl16_pos3.1	freqParameter.t:rpl16_pos3.2	freqParameter.t:rpl16_pos3.3	freqParameter.t:nuclear_genome.0	freqParameter.t:nuclear_genome.1	freqParameter.t:nuclear_genome.2	freqParameter.t:nuclear_genome.3	freqParameter.t:rbcL_pos1.0	freqParameter.t:rbcL_pos1.1	freqParameter.t:rbcL_pos1.2	freqParameter.t:rbcL_pos1.3	freqParameter.t:trnLF.0	freqParameter.t:trnLF.1	freqParameter.t:trnLF.2	freqParameter.t:trnLF.3	freqParameter.t:EMB2765ex12_pos2.0	freqParameter.t:EMB2765ex12_pos2.1	freqParameter.t:EMB2765ex12_pos2.2	freqParameter.t:EMB2765ex12_pos2.3	freqParameter.t:IGS.0	freqParameter.t:IGS.1	freqParameter.t:IGS.2	freqParameter.t:IGS.3	freqParameter.t:rbcL_pos3.0	freqParameter.t:rbcL_pos3.1	freqParameter.t:rbcL_pos3.2	freqParameter.t:rbcL_pos3.3	popSize
76000	-264674.6201496097	-264545.9096419696	-128.71050764010215	0.045473969782896674	2.7161713309383106	2.4754219360962266	1.3037615608595614	6.381250303617848	1.6046111461651484	11.334636902205485	7.518147357728889	3.0482532534137627	1.875308138425326	4.3892134927059745	5.503498826140523	0.5571126852227638	3.241334974570508	0.7137398933790784	0.9435014528984569	3.147808922897066	2.50922491530564	1.4972020594533806	1.5640734813057724	3.7202360207694727	4.333837367550579	1.2264349360298532	1.7332190343252782	2.505232167659458	1.731329508162946	5.436065331847919	0.20725391162892975	0.15756547697317655	0.18905846367298937	0.44612214772490466	0.36283769354084444	0.2109943163730695	0.17609137657170065	0.2500766135143855	0.3332247746672956	0.18234275687574408	0.3186087642796133	0.16582370417734701	0.3365842234061746	0.19942185224601147	0.2639765440326259	0.2000173803151878	0.12101972975315332	0.3463262746698583	0.15168158197538742	0.38097241360160056	0.20071226156069763	0.09840759108683712	0.1862411875671759	0.5146389597852898	0.242778990335198	0.2591967951513025	0.21778171757774747	0.2802424969357519	0.30295022275383926	0.19609996063942872	0.1900277239958871	0.31092209261084486	0.23697780640905497	0.23804099689129232	0.278759069623761	0.24622212707589156	0.3557170295259779	0.062333407571078324	0.06666708303047983	0.5152824798724642	0.43093483083219386	0.26706331135558753	0.18056524682901146	0.12143661098320735	0.28086938789296656	0.22594104747415306	0.22474171491731065	0.2684478497155695	0.24464187542987714	0.23890753953750746	0.2612759085268682	0.25517467650574716	0.3462884499277055	0.18405268918783035	0.2594215435129809	0.210237317371483	0.3379856053168047	0.19385859152010834	0.19899550578351077	0.269160297379576	0.2592927831807082	0.16047400479997795	0.156918346243978	0.4233148657753358	0.32265280034536087	0.2012245659441051	0.20753724553986772	0.26858538817066624	0.3896096236637014	0.16261721940781856	0.1690499959861397	0.2787231609423405	0.3234235190736882	0.22112108224473914	0.12655634764720064	0.3288990510343722	0.2987097363912734	0.07317560558582611	0.09901142016566587	0.5291032378572343	0.2194135184080374	0.20065049436099294	0.33455921932458116	0.24537676790638863	0.33543910867826954	0.19096820440923604	0.16037401888558087	0.3132186680269134	0.3147231012711903	0.18727487635028175	0.23583200040808688	0.26217002197044137	0.27188237723281855	0.19250303204604796	0.17242527781331285	0.36318931290782064	0.2533093395900868	0.16618956949164249	0.18566898586574557	0.39483210505252525	0.6712296092310842
77000	-264533.8441648152	-264400.5615084335	-133.28265638174105	0.04651660125466728	2.7783738894280674	2.4754219360962266	1.3866082190584952	5.909720507304424	1.6200254149352318	11.334636902205485	7.518147357728889	3.295391591455716	1.7348458962217164	3.642732981633603	5.503498826140523	0.7161386783269641	3.2383788094413717	0.7137398933790784	0.9435014528984569	3.147808922897066	2.50922491530564	1.521469381356112	1.5640734813057724	3.639441670486151	4.333837367550579	1.2264349360298532	1.7456412565870576	3.3878006953046516	1.731329508162946	5.436065331847919	0.20725391162892975	0.15756547697317655	0.18905846367298937	0.44612214772490466	0.3600694652700011	0.21376254464391287	0.17609137657170065	0.2500766135143855	0.2623009775368646	0.24129960768443293	0.2839343297227052	0.21246508505599726	0.3365392356859692	0.19942185224601147	0.24393892212692886	0.2200999899410902	0.12101972975315332	0.35795969606854067	0.15168158197538742	0.3693389922029182	0.19548243225520076	0.09840759108683712	0.19147101687267276	0.5146389597852898	0.242778990335198	0.2591967951513025	0.21778171757774747	0.2802424969357519	0.30295022275383926	0.19609996063942872	0.19437249578033608	0.3065773208263959	0.23697780640905497	0.22796362411862656	0.278759069623761	0.2562994998485573	0.3353892250926055	0.05905250841674182	0.06666708303047983	0.5388911834601732	0.43093483083219386	0.26706331135558753	0.18056524682901146	0.12143661098320735	0.28086938789296656	0.22594104747415306	0.22474171491731065	0.2684478497155695	0.2736034544744864	0.23890753953750746	0.2612759085268682	0.22621309746113788	0.3809944919199041	0.18405268918783035	0.22471550152078235	0.210237317371483	0.373262528474182	0.15858166836273102	0.19899550578351077	0.269160297379576	0.2592927831807082	0.16047400479997795	0.156918346243978	0.4233148657753358	0.34838529791459205	0.17424065938764913	0.20753724553986772	0.26983679715789105	0.3896096236637014	0.16261721940781856	0.1690499959861397	0.2787231609423405	0.36302099561767975	0.20448677514163596	0.14165121153320437	0.29084101770748005	0.29578519042124646	0.08051573441645343	0.10145121993375728	0.5222478552285426	0.2194135184080374	0.20065049436099294	0.33455921932458116	0.24537676790638863	0.33543910867826954	0.18627885770755137	0.17351840968671856	0.30476362392746037	0.3499738344895878	0.18727487635028175	0.20058126718968938	0.26217002197044137	0.27188237723281855	0.19250303204604796	0.17242527781331285	0.36318931290782064	0.2533093395900868	0.16618956949164249	0.18566898586574557	0.39483210505252525	0.7666240708253675
78000	-264012.2873103082	-263878.32679244486	-133.96051786335627	0.04674737582444356	2.7852147313589315	2.4754219360962266	1.4459979920422639	4.092234553186427	1.6200254149352318	11.334636902205485	7.390977833377521	3.295391591455716	1.7348458962217164	3.642732981633603	5.503498826140523	0.7879030428269471	3.3043535818585092	0.5601389783216413	0.9435014528984569	3.697796509108427	2.50922491530564	1.2940590439680617	1.5640734813057724	3.639441670486151	4.389895614016449	1.2264349360298532	1.7456412565870576	4.1871919246220015	1.731329508162946	5.9098345033099005	0.21203424333469406	0.16712974999486954	0.18905846367298937	0.43177754299744736	0.3600694652700011	0.21376254464391287	0.17609137657170065	0.2500766135143855	0.2623009775368646	0.24129960768443293	0.2839343297227052	0.21246508505599726	0.3617900191448625	0.1741710687871182	0.24393892212692886	0.2200999899410902	0.12101972975315332	0.35795969606854067	0.15168158197538742	0.3693389922029182	0.19548243225520076	0.09840759108683712	0.2077022878141412	0.4984076888438214	0.242778990335198	0.2591967951513025	0.21778171757774747	0.2802424969357519	0.30295022275383926	0.19609996063942872	0.19437249578033608	0.3065773208263959	0.23697780640905497	0.23858156542582354	0.27205422220775477	0.25238640595736656	0.3353892250926055	0.05905250841674182	0.06666708303047983	0.5388911834601732	0.4229976623398424	0.27940758193535664	0.17321135504123872	0.12438340068356245	0.28086938789296656	0.22546584051766444	0.22474171491731065	0.2689230566720581	0.27566915052063	0.2443680090974766	0.2392418960205554	0.24072094436133795	0.3809944919199041	0.16025430385422368	0.22471550152078235	0.23403570270508967	0.34223710337241114	0.1896070934645019	0.19899550578351077	0.269160297379576	0.2592927831807082	0.15910639150808822	0.156918346243978	0.4246824790672255	0.3337251023089096	0.17424065938764913	0.20753724553986772	0.2844969927635735	0.3896096236637014	0.16090890149270082	0.17075831390125745	0.2787231609423405	0.36302099561767975	0.19603386268583095	0.1141108030679867	0.32683433862850275	0.29578519042124646	0.08051573441645343	0.10145121993375728	0.5222478552285426	0.2194135184080374	0.20065049436099294	0.33455921932458116	0.24537676790638863	0.33543910867826954	0.18627885770755137	0.17351840968671856	0.30476362392746037	0.37005478166377676	0.16252230047967353	0.2284051355446305	0.23901778231191953	0.27188237723281855	0.19250303204604796	0.17242527781331285	0.36318931290782064	0.2533093395900868	0.16618956949164249	0.1748914710741375	0.40560961984413335	0.6701649852851883
79000	-263696.27196547214	-263561.44754898635	-134.82441648578853	0.04948618486396166	2.813947441168649	2.147015076000495	1.5327425037429478	6.881518845823218	1.4000200765352542	8.925674759547888	7.390977833377521	3.344974997344069	1.7348458962217164	3.642732981633603	5.503498826140523	0.9977350847505366	3.195451000769989	0.5390474620765273	0.9435014528984569	3.6374389251549153	2.6295191232257253	1.2940590439680617	1.496941889677755	8.707126210148171	4.389895614016449	1.2934984726736671	1.7541074414183218	3.8508777572152026	1.7774219202509889	4.558086805937081	0.21203424333469406	0.16712974999486954	0.18905846367298937	0.43177754299744736	0.32587473450255316	0.21376254464391287	0.2102861073391486	0.2500766135143855	0.2623009775368646	0.24129960768443293	0.2839343297227052	0.21246508505599726	0.3617900191448625	0.1741710687871182	0.24393892212692886	0.2200999899410902	0.12101972975315332	0.35795969606854067	0.14848198840124555	0.37253858577706006	0.19548243225520076	0.09840759108683712	0.21522405600526268	0.4908859206527	0.22946138414226966	0.2960713090459352	0.23109932377067582	0.24336798304111917	0.3052256684682771	0.19609996063942872	0.19209705006589822	0.3065773208263959	0.21794314327778716	0.23858156542582354	0.2910888853390226	0.25238640595736656	0.3353892250926055	0.05905250841674182	0.06666708303047983	0.5388911834601732	0.4229976623398424	0.26521070123636	0.157246893572116	0.15454474285168185	0.28086938789296656	0.22546584051766444	0.22474171491731065	0.2689230566720581	0.25371560459124415	0.2541455302889708	0.23234499332132455	0.2597938717984605	0.3809944919199041	0.16025430385422368	0.24428294409397838	0.21446826013189363	0.34223710337241114	0.1896070934645019	0.19899550578351077	0.269160297379576	0.2592927831807082	0.15910639150808822	0.15696520764200853	0.424635617669195	0.3337251023089096	0.1940219037043547	0.18775600122316213	0.2844969927635735	0.3896096236637014	0.16090890149270082	0.17570583904991707	0.27377563579368086	0.36302099561767975	0.19603386268583095	0.1141108030679867	0.32683433862850275	0.29578519042124646	0.08051573441645343	0.10145121993375728	0.5222478552285426	0.2194135184080374	0.20065049436099294	0.33455921932458116	0.24537676790638863	0.33543910867826954	0.18627885770755137	0.1777226521686236	0.30055938144555533	0.37005478166377676	0.16252230047967353	0.2284051355446305	0.23901778231191953	0.270086776208825	0.18899921450656637	0.177724696376788	0.36318931290782064	0.2533093395900868	0.16618956949164249	0.1748914710741375	0.40560961984413335	0.7631799194411719
80000	-263191.18685077305	-263061.49788484396	-129.68896592909454	0.04691782818319015	2.7345169262493108	2.4409208618759246	1.5327425037429478	5.823141424809136	1.445708697529169	11.300254638626232	7.390977833377521	3.3014366542984974	1.7348458962217164	3.642732981633603	5.503498826140523	0.9977350847505366	3.195451000769989	0.5390474620765273	0.926182650188492	3.6374389251549153	2.6295191232257253	1.2940590439680617	1.496941889677755	6.698186092711062	4.389895614016449	1.2934984726736671	1.7541074414183218	3.8508777572152026	1.7774219202509889	4.558086805937081	0.21203424333469406	0.16712974999486954	0.18905846367298937	0.43177754299744736	0.32587473450255316	0.21376254464391287	0.2102861073391486	0.2500766135143855	0.2623009775368646	0.2827745178356021	0.2839343297227052	0.1709901749048281	0.3617900191448625	0.1741710687871182	0.24393892212692886	0.2200999899410902	0.10907568237510941	0.36063016587527275	0.15775556597255735	0.37253858577706006	0.19548243225520076	0.09840759108683712	0.21522405600526268	0.4908859206527	0.23277175524035124	0.2730250831601203	0.2508351785584092	0.24336798304111917	0.3052256684682771	0.19609996063942872	0.19209705006589822	0.3065773208263959	0.21794314327778716	0.23858156542582354	0.2910888853390226	0.25238640595736656	0.3353892250926055	0.05905250841674182	0.06666708303047983	0.5388911834601732	0.4229976623398424	0.26521070123636	0.157246893572116	0.15454474285168185	0.28086938789296656	0.22546584051766444	0.22474171491731065	0.2689230566720581	0.25371560459124415	0.2541455302889708	0.23234499332132455	0.2597938717984605	0.3450883589444339	0.19616043682969383	0.24428294409397838	0.21446826013189363	0.3186628604325362	0.18322531301057624	0.17161386988194977	0.32649795667493753	0.2592927831807082	0.1415211218007838	0.15696520764200853	0.4422208873764994	0.3337251023089096	0.1940219037043547	0.18775600122316213	0.2844969927635735	0.3896096236637014	0.16090890149270082	0.17570583904991707	0.27377563579368086	0.37116304162304453	0.19603386268583095	0.1141108030679867	0.318692292623138	0.29578519042124646	0.08634599444760228	0.10145121993375728	0.5164175951973937	0.22659962450495508	0.20313903002354325	0.33455921932458116	0.23570212614692065	0.33543910867826954	0.1851191874155022	0.1777226521686236	0.3017190517376045	0.3539987908729474	0.17857829127050287	0.2284051355446305	0.23901778231191953	0.270086776208825	0.18899921450656637	0.177724696376788	0.36318931290782064	0.24350655670076382	0.16618956949164249	0.18469425396346045	0.40560961984413335	0.6724597253482252
81000	-263164.44812341314	-263036.95708227827	-127.49104113488741	0.04698157226702811	2.7449759132740135	2.4409208618759246	1.5327425037429478	6.607940318196292	1.5435067206579056	11.300254638626232	7.390977833377521	3.3058929392304237	1.7174459683129644	3.642732981633603	5.503498826140523	0.9977350847505366	3.195451000769989	0.7190124256561347	0.7962626710824736	4.019890550533496	2.6673150029774817	1.2940590439680617	1.496941889677755	5.1340734752241906	4.389895614016449	1.0972332313764712	1.7541074414183218	3.8508777572152026	1.879693917126126	4.558086805937081	0.21203424333469406	0.16712974999486954	0.18905846367298937	0.43177754299744736	0.3290781934213164	0.19276894108047843	0.2102861073391486	0.2678667581590567	0.2542801095866395	0.2827745178356021	0.2919551976729303	0.1709901749048281	0.38324956610455746	0.16637034360588165	0.23124578146635597	0.21913430882320462	0.10907568237510941	0.36608293986630186	0.15230279198152827	0.37253858577706006	0.17778026507350497	0.11722904273099503	0.21894682270362664	0.4860438694918739	0.23277175524035124	0.2681771298721263	0.23877283773893	0.2602782771485924	0.3052256684682771	0.19836553454219896	0.18983147616312798	0.3065773208263959	0.21794314327778716	0.23858156542582354	0.2910888853390226	0.25238640595736656	0.3353892250926055	0.05905250841674182	0.06666708303047983	0.5388911834601732	0.4229976623398424	0.28138064020645015	0.157246893572116	0.13837480388159165	0.2815968581032555	0.22909805368867991	0.22474171491731065	0.2645633732907537	0.25371560459124415	0.2541455302889708	0.23234499332132455	0.2597938717984605	0.3450883589444339	0.19616043682969383	0.24428294409397838	0.21446826013189363	0.3186628604325362	0.18322531301057624	0.17161386988194977	0.32649795667493753	0.2633743331549942	0.1707929112536697	0.16370061054870513	0.4021321450426309	0.32641321379109606	0.1940219037043547	0.19714963802027746	0.28241524448427174	0.39408435624314464	0.1732002329012774	0.17145978842320236	0.2612556224323757	0.32775108593293917	0.20353791385294023	0.1500187075909828	0.318692292623138	0.29578519042124646	0.08634599444760228	0.10145121993375728	0.5164175951973937	0.22659962450495508	0.20784172874798834	0.33455921932458116	0.23099942742247556	0.33543910867826954	0.1851191874155022	0.1777226521686236	0.3017190517376045	0.3539987908729474	0.17857829127050287	0.2284051355446305	0.23901778231191953	0.2640194348615578	0.18899921450656637	0.177724696376788	0.3692566542550878	0.22653494120651496	0.18316118498589135	0.18469425396346045	0.40560961984413335	0.6890264002024917
82000	-262930.3137648503	-262801.7661952465	-128.5475696038168	0.047281945403989833	2.7563827582482583	2.4409208618759246	1.8143358874113058	5.33257095992018	1.5435067206579056	9.772968457534418	7.390977833377521	3.0681135727275715	1.7354091193557126	3.642732981633603	5.503498826140523	0.9747464683925386	3.195451000769989	0.7190124256561347	0.9226265862154922	4.019890550533496	2.6673150029774817	1.3649198342811135	1.496941889677755	4.1335083490161715	4.389895614016449	1.0972332313764712	1.7541074414183218	3.357139687124942	1.879693917126126	5.402015715805532	0.20091557587756517	0.16712974999486954	0.20017713113011826	0.43177754299744736	0.3290781934213164	0.2056302101585629	0.20012865353450096	0.2651629428856199	0.2542801095866395	0.2827745178356021	0.2919551976729303	0.1709901749048281	0.38324956610455746	0.16637034360588165	0.23124578146635597	0.21913430882320462	0.10907568237510941	0.3756980143437615	0.14268771750406864	0.37253858577706006	0.1986379999571685	0.11722904273099503	0.19808908781996312	0.4860438694918739	0.23277175524035124	0.2681771298721263	0.23877283773893	0.2602782771485924	0.31110318065785725	0.19248802235261883	0.18983147616312798	0.3065773208263959	0.22825553287845884	0.22826917582515185	0.2910888853390226	0.25238640595736656	0.3291737562217509	0.05905250841674182	0.06666708303047983	0.5451066523310277	0.3758472200831742	0.28138064020645015	0.13255045566273557	0.21022168404764022	0.2815968581032555	0.22873501820066608	0.23241838197790954	0.25724974171816867	0.26455143031853845	0.2541455302889708	0.23234499332132455	0.24895804607116614	0.3450883589444339	0.19616043682969383	0.24428294409397838	0.21446826013189363	0.36959455987512463	0.18322531301057624	0.1656923457068772	0.2814877814074217	0.25234911299776414	0.1627679044516252	0.16370061054870513	0.42118237200190545	0.32641321379109606	0.1840176246315261	0.21264112957830364	0.2769280319990742	0.39408435624314464	0.1732002329012774	0.177214660354899	0.25550075050067905	0.3720605858647965	0.17786023030954762	0.17565866836689298	0.274420515458763	0.29578519042124646	0.08634599444760228	0.10145121993375728	0.5164175951973937	0.22659962450495508	0.20784172874798834	0.33455921932458116	0.23099942742247556	0.33543910867826954	0.1851191874155022	0.1777226521686236	0.3017190517376045	0.3539987908729474	0.17445083544539178	0.23253259136974158	0.23901778231191953	0.2640194348615578	0.18385373754761947	0.19593153335284752	0.3561952942379752	0.22653494120651496	0.18494199905888675	0.18291343989046505	0.40560961984413335	0.6814781720569528
83000	-262838.2731366179	-262708.75654240616	-129.51659421171863	0.04732285043080022	2.7511151931015925	2.4409208618759246	1.514605486349713	9.468813948108977	1.6995907712031808	9.930937133454654	7.390977833377521	3.0681135727275715	1.7354091193557126	3.642732981633603	5.164195306885541	1.0465054197886259	3.2758127540911812	0.7190124256561347	0.918450372310032	3.1804455513560663	2.6673150029774817	1.3649198342811135	1.496941889677755	2.8423706765786325	4.2612142007689835	1.0972332313764712	1.7674401588068651	3.941415432189152	1.879693917126126	6.026969303448736	0.20091557587756517	0.16712974999486954	0.20017713113011826	0.43177754299744736	0.3290781934213164	0.21645604928935577	0.18930281440370808	0.2651629428856199	0.2542801095866395	0.2484438713189857	0.3262858441895467	0.1709901749048281	0.35595626094386784	0.16637034360588165	0.23124578146635597	0.24642761398389423	0.10907568237510941	0.3756980143437615	0.14268771750406864	0.37253858577706006	0.1986379999571685	0.11722904273099503	0.19808908781996312	0.4860438694918739	0.232082913697537	0.2681771298721263	0.23877283773893	0.26096711869140665	0.31110318065785725	0.19248802235261883	0.18983147616312798	0.3065773208263959	0.22985913386294946	0.22826917582515185	0.285241954489027	0.2566297358228715	0.342631491661573	0.05905250841674182	0.06666708303047983	0.5316489168912056	0.3477802303835234	0.28138064020645015	0.16061744536238637	0.21022168404764022	0.2815968581032555	0.22873501820066608	0.23241838197790954	0.25724974171816867	0.26455143031853845	0.26870208150120467	0.21778844210909065	0.24895804607116614	0.3450883589444339	0.1790530860387402	0.24428294409397838	0.23157561092284723	0.3549304095352062	0.16680595998261583	0.1821116987348376	0.2961519317473401	0.25786995087054543	0.15064018000029392	0.1703074971272551	0.42118237200190545	0.32641321379109606	0.1840176246315261	0.21264112957830364	0.2769280319990742	0.40035959677954125	0.1732002329012774	0.177214660354899	0.24922550996428244	0.3327567334716623	0.17786023030954762	0.17565866836689298	0.3137243678518972	0.29578519042124646	0.08634599444760228	0.10145121993375728	0.5164175951973937	0.22659962450495508	0.20784172874798834	0.33455921932458116	0.23099942742247556	0.33543910867826954	0.1851191874155022	0.1777226521686236	0.3017190517376045	0.3494948285866952	0.1858094808607094	0.19454604070468273	0.27014964984791295	0.2640194348615578	0.18385373754761947	0.19593153335284752	0.3561952942379752	0.22653494120651496	0.19497647299097007	0.18291343989046505	0.39557514591205	0.8573048098410252
84000	-262761.33027492155	-262635.3785415595	-125.95173336205794	0.047655159583813195	2.7604730040452012	2.4409208618759246	1.514605486349713	9.468813948108977	1.6995907712031808	9.990781789149336	7.390977833377521	3.0054645974228325	1.7720784488200254	3.642732981633603	5.164195306885541	1.0465054197886259	3.2758127540911812	0.7190124256561347	0.918450372310032	3.1804455513560663	2.6673150029774817	1.3335951518482458	1.496941889677755	3.403866625116495	4.2612142007689835	1.0972332313764712	1.7674401588068651	3.941415432189152	1.879693917126126	6.026969303448736	0.2128921879777815	0.15791796133736918	0.20017713113011826	0.42901271955473136	0.3579800184542004	0.21645604928935577	0.1869915441646507	0.23857238809179326	0.2597848604385583	0.2484438713189857	0.3262858441895467	0.1654854240529093	0.33322798145635635	0.17517256560527453	0.2224435594669631	0.26915589347140567	0.11733789486071029	0.3756980143437615	0.12461147411006394	0.3823526166854639	0.19878764531624105	0.12384981903558877	0.20394187547612355	0.4734206601720472	0.232082913697537	0.2681771298721263	0.23877283773893	0.26096711869140665	0.31110318065785725	0.19248802235261883	0.18983147616312798	0.3065773208263959	0.22985913386294946	0.22826917582515185	0.285241954489027	0.2566297358228715	0.342631491661573	0.05905250841674182	0.06666708303047983	0.5316489168912056	0.3477802303835234	0.28138064020645015	0.22910347212805385	0.14173565728197274	0.27300748164066224	0.22873501820066608	0.23241838197790954	0.26583911818076195	0.26455143031853845	0.26870208150120467	0.21778844210909065	0.24895804607116614	0.36100078399229457	0.1790530860387402	0.22837051904611771	0.23157561092284723	0.2940098605025349	0.20224244152436535	0.2075957662257594	0.2961519317473401	0.25786995087054543	0.16291622504701744	0.15803145208053157	0.42118237200190545	0.32641321379109606	0.1840176246315261	0.21264112957830364	0.2769280319990742	0.40035959677954125	0.1732002329012774	0.16973212545426952	0.25670804486491194	0.37243439425273794	0.2109250950993696	0.13930530940943492	0.2773352012384576	0.27657539236023987	0.08634599444760228	0.12175875485556234	0.5153198583365952	0.24554061843306055	0.20784172874798834	0.31172265735027455	0.23489499546867676	0.33543910867826954	0.19490876536160762	0.16793307422251819	0.3017190517376045	0.3494948285866952	0.1858094808607094	0.19454604070468273	0.27014964984791295	0.2851108099443942	0.18385373754761947	0.19593153335284752	0.3351039191551388	0.24473911084778677	0.19497647299097007	0.18980900989531532	0.3704754062659279	0.71824450126737
85000	-262666.9066502075	-262539.5785250567	-127.32812515076759	0.04638431183690816	2.7726522217890457	2.4409208618759246	1.514605486349713	9.468813948108977	1.599699834805807	9.990781789149336	7.390977833377521	3.814800892428175	1.7720784488200254	5.113777930791265	4.9791903284884365	1.0465054197886259	3.2758127540911812	0.7190124256561347	0.8018289725182863	3.1804455513560663	2.6673150029774817	1.3335951518482458	1.714129319833776	5.295145675406165	4.3210776511208655	1.318715547451866	1.7674401588068651	3.6078195782608513	1.630730397114507	4.954845410860638	0.19307032601190777	0.17779719301997657	0.20017713113011826	0.42895534983799777	0.3579800184542004	0.21645604928935577	0.20825065970161438	0.21731327255482957	0.2775377373292588	0.2484438713189857	0.3085329672988462	0.1654854240529093	0.34831655088776386	0.21052590870100588	0.2073549900355556	0.23380255037567432	0.14073559337489416	0.3756980143437615	0.12461147411006394	0.35895491817128	0.181231069579833	0.12384981903558877	0.2214984512125316	0.4734206601720472	0.2394469428092815	0.2681771298721263	0.23877283773893	0.25360308957966216	0.31110318065785725	0.19248802235261883	0.18983147616312798	0.3065773208263959	0.21764816965932374	0.22826917582515185	0.2974529186926527	0.2566297358228715	0.342631491661573	0.06229752454025321	0.06666708303047983	0.5284039007676943	0.32225995978647926	0.28138064020645015	0.1776781509996354	0.21868124900743535	0.27300748164066224	0.22873501820066608	0.23241838197790954	0.26583911818076195	0.26455143031853845	0.26870208150120467	0.21498165185167228	0.2517648363285845	0.3733376593979752	0.16671621063305955	0.22837051904611771	0.23157561092284723	0.2940098605025349	0.20224244152436535	0.23011048699539066	0.2736372109777088	0.24947047996124663	0.16217074592804617	0.16717640210880164	0.42118237200190545	0.3220184109375478	0.1840176246315261	0.21703593243185193	0.2769280319990742	0.38495564326128046	0.17664637252000867	0.16973212545426952	0.2686658587644415	0.37243439425273794	0.13693743178522289	0.13930530940943492	0.3513228645526043	0.27657539236023987	0.08634599444760228	0.12175875485556234	0.5153198583365952	0.24554061843306055	0.20784172874798834	0.31172265735027455	0.23489499546867676	0.3437749313696325	0.19031238838201034	0.16793307422251819	0.29797960602583884	0.3494948285866952	0.1858094808607094	0.19454604070468273	0.27014964984791295	0.30436002896599934	0.18385373754761947	0.19593153335284752	0.3158547001335337	0.22320772338140935	0.19497647299097007	0.18980900989531532	0.3920067937323053	0.7040289194763525
